2011-1-1,-6,753,ЮВ 3м/с,-6,753,ЮВ 3м/с
2011-02-21,-19,764,СЗ 1м/с,-23,766,СЗ 1м/с
2011-02-22,-16,768,СЗ 3м/с,-20,770,СЗ 3м/с
2011-02-23,-14,773,С 2м/с,-19,773,С 2м/с
2011-02-24,-13,776,ЮВ 1м/с,-18,776,ЮВ 1м/с
2011-02-25,-14,777,ЮВ 1м/с,-19,776,ЮВ 1м/с
2011-02-26,-13,774,В 1м/с,-17,773,В 1м/с
2011-02-27,-13,774,В 1м/с,-17,773,В 1м/с
2012-02-20,-6,765,СЗ 2м/с,-10,764,СЗ 2м/с
2012-02-21,-5,761,З 1м/с,-10,760,З 1м/с
2012-02-22,-10,757,Ю 2м/с,-13,757,Ю 2м/с
2012-02-23,-8,756,Ю 2м/с,-13,755,Ю 2м/с
2012-02-24,-8,751,ЮВ 3м/с,-11,749,ЮВ 3м/с
2012-02-25,-10,746,ЮВ 4м/с,-10,746,ЮВ 4м/с
2012-02-26,-9,745,В 5м/с,-10,745,В 5м/с
2013-02-18,-5,750,ЮВ 2м/с,-9,749,ЮВ 2м/с
2013-02-19,-6,750,ЮВ 2м/с,-9,751,ЮВ 2м/с
2013-02-20,-9,753,З 2м/с,-13,754,З 2м/с
2013-02-21,-8,755,ЮЗ 2м/с,-10,755,ЮЗ 2м/с
2013-02-22,-8,753,З 2м/с,-12,753,З 2м/с
2013-02-23,-7,758,СЗ 2м/с,-12,760,СЗ 2м/с
2013-02-24,-4,758,ЮЗ 3м/с,-7,760,ЮЗ 3м/с
2014-02-17,-5,748,Ю 2м/с,-7,747,Ю 2м/с
2014-02-18,-3,739,Ю 1м/с,-2,738,Ю 1м/с
2014-02-19,+1,737,З 3м/с,0,739,З 3м/с
2014-02-20,0,741,З 1м/с,-2,741,З 1м/с
2014-02-21,-3,746,С 2м/с,-13,751,С 2м/с
2014-02-22,-16,762,СВ 2м/с,-19,765,СВ 2м/с
2014-02-23,-17,769,Ю 2м/с,-20,769,Ю 2м/с
