2011-1-1,-6,753,ЮВ 3м/с,-6,753,ЮВ 3м/с
2011-07-04,+33,746,С 1м/с,+25,746,С 1м/с
2011-07-05,+33,746,ЮВ 3м/с,+28,746,ЮВ 3м/с
2011-07-06,+29,748,С 1м/с,+27,747,С 1м/с
2011-07-07,+32,749,ЮВ 2м/с,+29,747,ЮВ 2м/с
2011-07-08,+35,745,З 1м/с,+25,747,З 1м/с
2011-07-09,+30,743,З 3м/с,+23,743,З 3м/с
2011-07-10,+21,740,С 1м/с,+20,740,С 1м/с
2012-07-02,+19,749,СВ 2м/с,+19,746,СВ 2м/с
2012-07-03,+25,747,ЮВ 2м/с,+22,747,ЮВ 2м/с
2012-07-04,+28,749,ЮЗ 1м/с,+21,749,ЮЗ 1м/с
2012-07-05,+29,750,СЗ 2м/с,+22,749,СЗ 2м/с
2012-07-06,+27,749,СВ 2м/с,+24,748,СВ 2м/с
2012-07-07,+25,747,В 2м/с,+20,746,В 2м/с
2012-07-08,+25,748,СВ 2м/с,+21,748,СВ 2м/с
2013-07-01,+27,747,ЮВ 1м/с,+22,747,ЮВ 1м/с
2013-07-02,+27,747,СВ 2м/с,+23,747,СВ 2м/с
2013-07-03,+27,747,С 2м/с,+22,748,С 2м/с
2013-07-04,+26,750,В 2м/с,+22,751,В 2м/с
2013-07-05,+29,750,СВ 1м/с,+24,750,СВ 1м/с
2013-07-06,+33,750,З 2м/с,+22,750,З 2м/с
2013-07-07,+32,750,СВ 2м/с,+28,750,СВ 2м/с
2014-06-30,+20,753,СЗ 3м/с,+15,753,СЗ 3м/с
2014-07-01,+25,753,З 3м/с,+17,753,З 3м/с
2014-07-02,+29,752,З 2м/с,+19,752,З 2м/с
2014-07-03,+31,750,СЗ 1м/с,+21,749,СЗ 1м/с
2014-07-04,+31,745,ЮЗ 2м/с,+23,746,ЮЗ 2м/с
2014-07-05,+23,748,З 2м/с,+20,749,З 2м/с
2014-07-06,+28,750,З 3м/с,+23,751,З 3м/с
