2011-1-1,-6,753,ЮВ 3м/с,-6,753,ЮВ 3м/с
2011-04-18,+11,740,ЮЗ 4м/с,+8,737,ЮЗ 4м/с
2011-04-19,+5,737,З 2м/с,+3,738,З 2м/с
2011-04-20,+5,744,З 3м/с,+4,746,З 3м/с
2011-04-21,+4,749,С 1м/с,+2,751,С 1м/с
2011-04-22,+9,752,З 4м/с,+10,754,З 4м/с
2011-04-23,+15,753,ЮЗ 3м/с,+10,754,ЮЗ 3м/с
2011-04-24,+13,750,СЗ 3м/с,+8,749,СЗ 3м/с
2012-04-16,+25,748,ЮВ 2м/с,+20,747,ЮВ 2м/с
2012-04-17,+29,746,ЮВ 3м/с,+23,745,ЮВ 3м/с
2012-04-18,+25,744,ЮЗ 3м/с,+21,743,ЮЗ 3м/с
2012-04-19,+24,745,СВ 2м/с,+19,746,СВ 2м/с
2012-04-20,+25,747,В 3м/с,+21,747,В 3м/с
2012-04-21,+28,747,ЮВ 3м/с,+22,747,ЮВ 3м/с
2012-04-22,+17,746,В 1м/с,+16,746,В 1м/с
2013-04-15,+9,759,С 2м/с,+5,761,С 2м/с
2013-04-16,+13,759,З 2м/с,+11,757,З 2м/с
2013-04-17,+17,753,СЗ 4м/с,+12,754,СЗ 4м/с
2013-04-18,+18,753,З 3м/с,+16,752,З 3м/с
2013-04-19,+21,750,ЮЗ 2м/с,+13,750,ЮЗ 2м/с
2013-04-20,+23,748,З 3м/с,+12,747,З 3м/с
2013-04-21,+24,743,ЮЗ 2м/с,+19,743,ЮЗ 2м/с
2014-04-14,+11,757,Ю 2м/с,+8,756,Ю 2м/с
2014-04-15,+9,756,ЮЗ 2м/с,+8,756,ЮЗ 2м/с
2014-04-16,+16,756,ЮЗ 2м/с,+11,756,ЮЗ 2м/с
2014-04-17,+15,753,ЮЗ 2м/с,+11,753,ЮЗ 2м/с
2014-04-18,+12,756,С 1м/с,+8,756,С 1м/с
2014-04-19,+15,757,СЗ 2м/с,+11,757,СЗ 2м/с
2014-04-20,+18,755,З 1м/с,+11,754,З 1м/с
