2011-1-1,-6,753,ЮВ 3м/с,-6,753,ЮВ 3м/с
2011-01-10,-13,765,З 2м/с,-15,765,З 2м/с
2011-01-11,-12,761,ЮЗ 2м/с,-14,761,ЮЗ 2м/с
2011-01-12,-8,761,З 1м/с,-7,761,З 1м/с
2011-01-13,-11,759,ЮВ 1м/с,-11,758,ЮВ 1м/с
2011-01-14,+10,756,В 3м/с,-10,755,В 3м/с
2011-01-15,-5,755,В 3м/с,-7,755,В 3м/с
2011-01-16,-9,754,В 4м/с,-9,754,В 4м/с
2012-01-09,-11,758,В 4м/с,-12,757,В 4м/с
2012-01-10,-11,753,В 2м/с,-11,752,В 2м/с
2012-01-11,-10,750,ЮЗ 1м/с,-12,750,ЮЗ 1м/с
2012-01-12,-10,749,Ю 2м/с,-8,748,Ю 2м/с
2012-01-13,-4,747,Ю 2м/с,-4,747,Ю 2м/с
2012-01-14,-3,749,ЮВ 2м/с,-4,750,ЮВ 2м/с
2012-01-15,-3,754,В 2м/с,-4,755,В 2м/с
2013-01-07,-5,752,В 2м/с,-6,753,В 2м/с
2013-01-08,-8,752,В 2м/с,-9,751,В 2м/с
2013-01-09,-7,745,С 3м/с,-10,745,С 3м/с
2013-01-10,-10,747,С 1м/с,-13,747,С 1м/с
2013-01-11,-13,750,Ш,-17,751,Ш
2013-01-12,-16,753,З 2м/с,-18,753,З 2м/с
2013-01-13,-12,746,З 2м/с,-12,745,З 2м/с
2014-01-06,-12,759,Ю 2м/с,-10,758,Ю 2м/с
2014-01-07,-6,755,Ю 1м/с,-6,756,Ю 1м/с
2014-01-08,-3,751,Ю 2м/с,+1,749,Ю 2м/с
2014-01-09,0,745,З 2м/с,0,743,З 2м/с
2014-01-10,0,742,З 1м/с,0,743,З 1м/с
2014-01-11,+1,735,Ю 3м/с,+1,735,Ю 3м/с
2014-01-12,0,739,ЮЗ 2м/с,-1,741,ЮЗ 2м/с
