2011-1-1,-6,753,ЮВ 3м/с,-6,753,ЮВ 3м/с
2011-07-11,+22,746,СВ 3м/с,+17,748,СВ 3м/с
2011-07-12,+24,749,СЗ 3м/с,+20,749,СЗ 3м/с
2011-07-13,+27,749,СВ 2м/с,+20,749,СВ 2м/с
2011-07-14,+26,749,З 3м/с,,,
2011-07-15,+27,750,СЗ 4м/с,+22,749,СЗ 4м/с
2011-07-16,+27,751,С 2м/с,+22,749,С 2м/с
2011-07-17,+28,749,З 2м/с,+23,747,З 2м/с
2012-07-09,+27,749,С 2м/с,+17,749,С 2м/с
2012-07-10,+30,750,З 2м/с,+21,749,З 2м/с
2012-07-11,+32,750,В 1м/с,+28,749,В 1м/с
2012-07-12,+34,748,СЗ 2м/с,+29,746,СЗ 2м/с
2012-07-13,+31,746,ЮВ 2м/с,+27,745,ЮВ 2м/с
2012-07-14,+29,743,В 2м/с,+25,743,В 2м/с
2012-07-15,+32,744,З 2м/с,+24,745,З 2м/с
2013-07-08,+25,748,Ю 1м/с,+25,746,Ю 1м/с
2013-07-09,+26,741,З 2м/с,+22,741,З 2м/с
2013-07-10,+23,738,З 2м/с,+19,738,З 2м/с
2013-07-11,+24,738,Ю 1м/с,+19,740,Ю 1м/с
2013-07-12,+26,741,СЗ 1м/с,+23,742,СЗ 1м/с
2013-07-13,+28,743,СЗ 3м/с,+22,744,СЗ 3м/с
2013-07-14,+24,747,СЗ 3м/с,+19,748,СЗ 3м/с
2014-07-07,+22,751,ЮВ 1м/с,+17,750,ЮВ 1м/с
2014-07-08,+26,747,СВ 3м/с,+21,747,СВ 3м/с
2014-07-09,+25,744,С 2м/с,+21,744,С 2м/с
2014-07-10,+26,743,СВ 2м/с,+18,744,СВ 2м/с
2014-07-11,+24,748,СЗ 2м/с,+17,750,СЗ 2м/с
2014-07-12,+19,752,СВ 3м/с,+15,753,СВ 3м/с
2014-07-13,+26,749,З 4м/с,+21,748,З 4м/с
