2011-1-1,-6,753,ЮВ 3м/с,-6,753,ЮВ 3м/с
2011-02-07,-5,733,С 4м/с,-8,735,С 4м/с
2011-02-08,-7,741,С 3м/с,-11,741,С 3м/с
2011-02-09,-7,730,В 3м/с,-5,728,В 3м/с
2011-02-10,-7,731,С 1м/с,-12,734,С 1м/с
2011-02-11,-15,740,СЗ 2м/с,-18,743,СЗ 2м/с
2011-02-12,-15,746,В 1м/с,-18,746,В 1м/с
2011-02-13,-11,740,В 5м/с,-10,740,В 5м/с
2012-02-07,-13,769,В 2м/с,-14,767,В 2м/с
2012-02-08,-13,760,В 5м/с,-11,758,В 5м/с
2012-02-09,-12,756,В 3м/с,-16,758,В 3м/с
2012-02-10,-17,762,ЮВ 2м/с,-18,762,ЮВ 2м/с
2012-02-11,-14,763,ЮВ 2м/с,-16,764,ЮВ 2м/с
2012-02-12,-17,766,Ш,-25,766,Ш
2013-02-04,-1,749,ЮВ 3м/с,-2,745,ЮВ 3м/с
2013-02-05,0,745,ЮЗ 3м/с,-1,747,ЮЗ 3м/с
2013-02-06,-1,754,З 2м/с,-5,756,З 2м/с
2013-02-07,-4,761,ЮВ 2м/с,-7,761,ЮВ 2м/с
2013-02-08,-5,763,ЮВ 2м/с,-7,764,ЮВ 2м/с
2013-02-09,-5,766,В 2м/с,-9,766,В 2м/с
2013-02-10,-6,764,ЮВ 2м/с,-7,764,ЮВ 2м/с
2014-02-03,-16,761,З 3м/с,-15,758,З 3м/с
2014-02-04,-12,747,Ю 1м/с,-12,745,Ю 1м/с
2014-02-05,-16,750,С 2м/с,-19,752,С 2м/с
2014-02-06,-15,754,С 1м/с,-21,755,С 1м/с
2014-02-07,-19,758,ЮВ 2м/с,-24,759,ЮВ 2м/с
2014-02-08,-15,759,ЮВ 2м/с,-16,759,ЮВ 2м/с
2014-02-09,-13,761,В 2м/с,-14,761,В 2м/с
