2011-1-1,-6,753,ЮВ 3м/с,-6,753,ЮВ 3м/с
2011-05-02,+19,744,В 2м/с,+13,745,В 2м/с
2011-05-03,+17,739,С 2м/с,+14,739,С 2м/с
2011-05-04,+14,742,Ю 1м/с,+14,742,Ю 1м/с
2011-05-05,+17,746,ЮВ 2м/с,+14,747,ЮВ 2м/с
2011-05-06,+16,753,В 6м/с,+12,755,В 6м/с
2011-05-07,+18,760,ЮВ 3м/с,+15,760,ЮВ 3м/с
2011-05-08,+23,758,В 3м/с,+18,758,В 3м/с
2012-04-30,+6,743,С 2м/с,+7,745,С 2м/с
2012-05-01,+11,745,С 2м/с,+9,741,С 2м/с
2012-05-02,+14,740,С 3м/с,+8,744,С 3м/с
2012-05-03,+13,740,З 2м/с,+8,741,З 2м/с
2012-05-04,+18,741,З 3м/с,+10,746,З 3м/с
2012-05-05,+16,751,З 1м/с,+8,751,З 1м/с
2012-05-06,+21,751,Ю 3м/с,+20,751,Ю 3м/с
2013-04-29,+11,747,СЗ 4м/с,+9,752,СЗ 4м/с
2013-04-30,+15,756,З 2м/с,+13,754,З 2м/с
2013-05-01,+18,752,СЗ 2м/с,+15,751,СЗ 2м/с
2013-05-02,+18,754,С 2м/с,+9,756,С 2м/с
2013-05-03,+20,755,З 3м/с,+16,753,З 3м/с
2013-05-04,+18,753,СВ 2м/с,+15,753,СВ 2м/с
2013-05-05,+25,749,ЮЗ 2м/с,+23,747,ЮЗ 2м/с
2014-04-28,+18,753,З 3м/с,+13,753,З 3м/с
2014-04-29,+19,749,Ю 2м/с,+14,749,Ю 2м/с
2014-04-30,+20,742,ЮВ 2м/с,+13,740,ЮВ 2м/с
2014-05-01,+12,743,З 2м/с,+11,744,З 2м/с
2014-05-02,+18,746,ЮЗ 2м/с,+13,744,ЮЗ 2м/с
2014-05-03,+15,742,З 2м/с,+12,744,З 2м/с
2014-05-04,+13,753,С 1м/с,+10,754,С 1м/с
