2011-1-1,-6,753,ЮВ 3м/с,-6,753,ЮВ 3м/с
2011-12-19,-11,768,Ю 4м/с,-11,769,Ю 4м/с
2011-12-20,-8,766,ЮВ 3м/с,-8,764,ЮВ 3м/с
2011-12-21,-7,759,ЮВ 4м/с,-8,759,ЮВ 4м/с
2011-12-22,-10,755,Ю 2м/с,-10,754,Ю 2м/с
2011-12-23,-9,752,ЮВ 2м/с,-8,751,ЮВ 2м/с
2011-12-24,-5,750,З 1м/с,-5,751,З 1м/с
2011-12-25,-8,752,Ш,-9,752,Ш
2012-12-17,-14,770,ЮВ 2м/с,-16,771,ЮВ 2м/с
2012-12-18,-15,774,В 2м/с,-17,775,В 2м/с
2012-12-19,-15,776,В 1м/с,-16,775,В 1м/с
2012-12-20,-15,772,В 3м/с,-15,770,В 3м/с
2012-12-21,-11,763,СВ 2м/с,-14,761,СВ 2м/с
2012-12-22,-15,757,С 1м/с,-18,757,С 1м/с
2012-12-23,-22,756,СЗ 3м/с,-23,756,СЗ 3м/с
2013-12-16,-13,751,СЗ 3м/с,-11,753,СЗ 3м/с
2013-12-17,-9,753,Ю 1м/с,-7,750,Ю 1м/с
2013-12-18,0,741,З 2м/с,+1,744,З 2м/с
2013-12-19,0,748,СЗ 2м/с,-4,752,СЗ 2м/с
2013-12-20,-9,759,З 1м/с,-8,760,З 1м/с
2013-12-21,-3,756,ЮЗ 3м/с,-3,753,ЮЗ 3м/с
2013-12-22,-2,747,ЮЗ 1м/с,-2,749,ЮЗ 1м/с
