2011-1-1,-6,753,ЮВ 3м/с,-6,753,ЮВ 3м/с
2011-11-07,-5,758,СЗ 3м/с,-7,758,СЗ 3м/с
2011-11-08,-3,747,Ю 4м/с,-4,741,Ю 4м/с
2011-11-09,-4,738,В 3м/с,-3,740,В 3м/с
2011-11-10,0,750,ЮВ 2м/с,0,753,ЮВ 2м/с
2011-11-11,-1,755,СВ 2м/с,-2,755,СВ 2м/с
2011-11-12,-2,757,С 1м/с,-3,759,С 1м/с
2011-11-13,-3,760,СЗ 2м/с,-5,756,СЗ 2м/с
2012-11-05,+7,752,ЮЗ 2м/с,+5,752,ЮЗ 2м/с
2012-11-06,+11,748,ЮВ 1м/с,+10,746,ЮВ 1м/с
2012-11-07,+8,744,Ш,+5,745,Ш
2012-11-08,+6,743,ЮЗ 3м/с,+4,743,ЮЗ 3м/с
2012-11-09,+3,748,ЮЗ 2м/с,+5,748,ЮЗ 2м/с
2012-11-10,+2,749,СЗ 3м/с,-1,752,СЗ 3м/с
2012-11-11,0,760,С 3м/с,-1,760,С 3м/с
2013-11-04,+9,750,Ю 2м/с,+8,749,Ю 2м/с
2013-11-05,+10,751,З 1м/с,+9,752,З 1м/с
2013-11-06,+12,753,ЮЗ 2м/с,+9,755,ЮЗ 2м/с
2013-11-07,+12,753,ЮВ 2м/с,+9,752,ЮВ 2м/с
2013-11-08,+10,749,ЮВ 2м/с,+7,749,ЮВ 2м/с
2013-11-09,+8,755,З 2м/с,+2,757,З 2м/с
2013-11-10,+8,759,Ю 2м/с,+8,760,Ю 2м/с
