2011-1-1,-6,753,ЮВ 3м/с,-6,753,ЮВ 3м/с
2011-10-31,+7,746,З 2м/с,+5,746,З 2м/с
2011-11-01,+7,744,ЮЗ 2м/с,+5,744,ЮЗ 2м/с
2011-11-02,+6,751,С 1м/с,+6,752,С 1м/с
2011-11-03,+5,748,ЮЗ 5м/с,+4,746,ЮЗ 5м/с
2011-11-04,+1,746,С 2м/с,-2,749,С 2м/с
2011-11-05,-7,755,С 3м/с,-9,757,С 3м/с
2011-11-06,-9,758,СВ 3м/с,-11,759,СВ 3м/с
2012-10-29,+14,747,Ю 4м/с,+10,747,Ю 4м/с
2012-10-30,+2,753,В 2м/с,+2,752,В 2м/с
2012-10-31,+14,750,ЮВ 3м/с,+13,751,ЮВ 3м/с
2012-11-01,+6,756,З 1м/с,+3,757,З 1м/с
2012-11-02,+1,758,С 1м/с,+1,759,С 1м/с
2012-11-03,+4,757,З 2м/с,0,756,З 2м/с
2012-11-04,+2,754,ЮЗ 3м/с,+3,754,ЮЗ 3м/с
2013-10-28,+11,747,ЮЗ 2м/с,+10,748,ЮЗ 2м/с
2013-10-29,+10,748,Ю 2м/с,+10,748,Ю 2м/с
2013-10-30,+12,749,З 2м/с,+10,750,З 2м/с
2013-10-31,+9,743,С 3м/с,+6,746,С 3м/с
2013-11-01,+5,753,З 3м/с,+2,755,З 3м/с
2013-11-02,+6,754,ЮЗ 1м/с,+6,752,ЮЗ 1м/с
2013-11-03,+8,751,ЮЗ 2м/с,+8,750,ЮЗ 2м/с
