2011-1-1,-6,753,ЮВ 3м/с,-6,753,ЮВ 3м/с
2011-12-05,-1,750,ЮЗ 4м/с,0,752,ЮЗ 4м/с
2011-12-06,0,753,ЮЗ 4м/с,-1,753,ЮЗ 4м/с
2011-12-07,-7,755,ЮВ 3м/с,-7,755,ЮВ 3м/с
2011-12-08,-10,757,ЮВ 2м/с,-10,758,ЮВ 2м/с
2011-12-09,-7,758,В 2м/с,-9,758,В 2м/с
2011-12-10,-12,758,ЮВ 2м/с,-14,757,ЮВ 2м/с
2011-12-11,-14,755,В 1м/с,-15,753,В 1м/с
2012-12-03,+2,749,СЗ 2м/с,0,750,СЗ 2м/с
2012-12-04,+2,742,В 4м/с,+5,739,В 4м/с
2012-12-05,+3,744,С 1м/с,+1,747,С 1м/с
2012-12-06,-1,751,СВ 2м/с,-3,751,СВ 2м/с
2012-12-07,+1,749,В 3м/с,0,749,В 3м/с
2012-12-08,0,754,В 2м/с,0,756,В 2м/с
2012-12-09,-2,761,В 2м/с,-3,762,В 2м/с
2013-12-02,0,733,ЮЗ 3м/с,+1,734,ЮЗ 3м/с
2013-12-03,-5,743,С 3м/с,-9,747,С 3м/с
2013-12-04,-8,744,З 2м/с,-5,742,З 2м/с
2013-12-05,-2,738,Ю 4м/с,-2,737,Ю 4м/с
2013-12-06,0,738,З 3м/с,-3,743,З 3м/с
2013-12-07,-1,742,Ю 3м/с,-1,744,Ю 3м/с
2013-12-08,-2,743,ЮВ 1м/с,-3,742,ЮВ 1м/с
