2011-1-1,-6,753,ЮВ 3м/с,-6,753,ЮВ 3м/с
2011-06-27,+23,744,В 2м/с,+20,746,В 2м/с
2011-06-28,+27,749,В 2м/с,+23,749,В 2м/с
2011-06-29,+29,750,В 1м/с,+24,749,В 1м/с
2011-06-30,+28,749,СВ 2м/с,+22,749,СВ 2м/с
2011-07-01,+26,750,В 2м/с,+23,749,В 2м/с
2011-07-02,+29,749,ЮВ 2м/с,+25,748,ЮВ 2м/с
2011-07-03,+31,747,ЮВ 2м/с,+26,746,ЮВ 2м/с
2012-06-25,+26,748,С 2м/с,+22,748,С 2м/с
2012-06-26,+29,749,Ю 3м/с,+25,747,Ю 3м/с
2012-06-27,+30,746,ЮВ 1м/с,+25,746,ЮВ 1м/с
2012-06-28,+29,743,В 2м/с,+25,741,В 2м/с
2012-06-29,+25,740,СЗ 2м/с,+19,742,СЗ 2м/с
2012-06-30,+26,746,З 2м/с,+22,746,З 2м/с
2012-07-01,+24,749,С 3м/с,+19,751,С 3м/с
2013-06-24,+29,743,СВ 4м/с,+26,744,СВ 4м/с
2013-06-25,+30,746,СВ 2м/с,+26,747,СВ 2м/с
2013-06-26,+32,748,В 2м/с,+25,749,В 2м/с
2013-06-27,+31,748,С 2м/с,+22,748,С 2м/с
2013-06-28,+23,748,В 2м/с,+24,747,В 2м/с
2013-06-29,+33,744,СЗ 3м/с,+24,744,СЗ 3м/с
2013-06-30,+27,744,СВ 3м/с,+22,744,СВ 3м/с
2014-06-23,+23,748,З 2м/с,+17,747,З 2м/с
2014-06-24,+24,746,З 3м/с,+19,746,З 3м/с
2014-06-25,+23,746,ЮЗ 3м/с,+19,746,ЮЗ 3м/с
2014-06-26,+22,746,З 3м/с,+19,747,З 3м/с
2014-06-27,+23,745,В 3м/с,+19,743,В 3м/с
2014-06-28,+16,743,З 4м/с,+14,745,З 4м/с
2014-06-29,+12,747,З 4м/с,+11,749,З 4м/с
